"name","sport","height","weight","age","link","img","gender"
"Kawika Shoji","volleyball",75,194,28.7534246575342,"http://www.teamusa.org/usa-volleyball/athletes/Kawika-Shoji","http://www.teamusa.org/~/media/USA_Volleyball/Images/Athlete-Head-Shots/Men-Indoor/USA7KawikaShoji.jpg","M"
"Kayla Banwarth","volleyball",70,155,27.5561643835616,"http://www.teamusa.org/usa-volleyball/athletes/Kayla-Banwarth","http://www.teamusa.org/~/media/USA_Volleyball/Images/WNT/2013-Head-Shots/USAVKaylaBanwarth.jpg","F"
"Kayla Harrison","judo",68,165,26.1123287671233,"http://www.teamusa.org/usa-judo/athletes/Kayla-Harrison","http://www.teamusa.org/~/media/TeamUSA/Images/11Hopefuls/Harrison_K120x187.jpg","F"
"Keith Sanderson","shooting",72,210,41.5342465753425,"http://www.teamusa.org/usa-shooting/athletes/Keith-Sanderson","http://www.teamusa.org/~/media/TeamUSA/Galleries/Keith-Sanderson-2012/head.jpg","M"
"Kelley Hurley","fencing",69,165,28.3561643835616,"http://www.teamusa.org/usa-fencing/athletes/Kelley-Hurley","http://www.teamusa.org/~/media/USA_Fencing/Images/Headshots/Kelley-Hurley.JPG","F"
"Kelley O'Hara","soccer",65,127,28.0219178082192,"http://www.teamusa.org/us-soccer/athletes/Kelley-OHara","http://www.teamusa.org/~/media/TeamUSA/Headshots/2016OlympicTeam/Soccer/OHara_Kelley_150x250.jpg","F"
"Kelly Catlin","cycling",66,140,20.7698630136986,"http://www.teamusa.org/usa-cycling/athletes/Kelly-Catlin","http://www.teamusa.org/~/media/TeamUSA/Headshots/Pam-Am-Games-2015/Cycling-Women/Cycling_Road_Track_Catlin_Kelly.jpg","F"
"Kelly Griffin","rugby",64,150,29.7643835616438,"http://www.teamusa.org/usa-rugby/athletes/Kelly-Griffin","http://www.teamusa.org/~/media/TeamUSA/Headshots/Pam-Am-Games-2015/Rugby-Women/Rugby_Women_Griffin_Kelly.jpg","F"
"Kelly Murphy","volleyball",74,170,26.8109589041096,"http://www.teamusa.org/usa-volleyball/athletes/Kelly-Murphy","http://www.teamusa.org/~/media/USA_Volleyball/Images/WNT/2013-Head-Shots/USAVKellyMurphy.jpg","F"
"Kelsey Card","track and field",70,255,23.9753424657534,"http://www.teamusa.org/usa-track-and-field/athletes/Kelsey-Card","http://www.teamusa.org/~/media/TeamUSA/Headshots/Pam-Am-Games-2015/Track-and-Field/Athletics_Card_Kelsey.jpg","F"
"Kelsey Kolojejchick","field hockey",63,145,24.8602739726027,"http://www.teamusa.org/usa-field-hockey/athletes/Kelsey-Kolojejchick","http://www.teamusa.org/~/media/USA_Field_Hockey/2015-USWNT/2015-16-Headshots/Kolojejchick_150x225.jpg","F"
"Kelsey Robinson","volleyball",74,155,24.1287671232877,"http://www.teamusa.org/usa-volleyball/athletes/Kelsey-Robinson","http://www.teamusa.org/~/media/USA_Volleyball/Images/Athlete-Head-Shots/Women-Indoor/KelseyRobinson.jpg","F"
"Kelsi Worrell","swimming",71,165,22.0739726027397,"http://www.teamusa.org/usa-swimming/athletes/Kelsi-Worrell","http://www.teamusa.org/~/media/TeamUSA/Headshots/2016OlympicTeam/Swimming/Worrell_Kelsi_150x250.jpg","F"
"Kendrick Farris","weightlifting",66,207,30.1150684931507,"http://www.teamusa.org/usa-weightlifting/athletes/Kendrick-Farris","http://www.teamusa.org/~/media/TeamUSA/Images/11Hopefuls/Farris_K120x187.jpg","M"
"Kent Farrington","equestrian",68,145,35.627397260274,"http://www.teamusa.org/us-equestrian/athletes/Kent-Farrington","http://www.teamusa.org/~/media/TeamUSA/Headshots/Pam-Am-Games-2015/Equestrian/farrington_kent.jpg","M"
"Kerri Walsh Jennings","volleyball",75,160,38,"http://www.teamusa.org/usa-volleyball/athletes/Kerri-Walsh","http://www.teamusa.org/~/media/USA_Volleyball/Images/Athlete-Head-Shots/Beach-Volleyball/Beach_KerriWalsh150x250.jpg","F"
"Kerron Clement","track and field",74,190,30.7835616438356,"http://www.teamusa.org/usa-track-and-field/athletes/Kerron-Clement","http://www.teamusa.org/~/media/TeamUSA/RioHeadshots/TrackAndField/Clement_Kerron_150x250.jpg","M"
"Kerry Simmonds","rowing",72,180,27.358904109589,"http://www.teamusa.org/us-rowing/athletes/Kerry-Simmonds","http://www.teamusa.org/~/media/TeamUSA/Rowing/Misc/Simmonds_Kerry_150x250.jpg","F"
"Kevin Cordes","swimming",77,193,22.9945205479452,"http://www.teamusa.org/usa-swimming/athletes/Kevin-Cordes","http://www.teamusa.org/~/media/TeamUSA/Headshots/2016OlympicTeam/Swimming/Cordes_Kevin_150x250.jpg","M"
"Kevin Durant","basketball",81,230,27.8684931506849,"http://www.teamusa.org/usa-basketball/athletes/Kevin-Durant","http://www.teamusa.org/~/media/TeamUSA/Basketball/Durant_Kevin/Durant_Kevin_150x250_2.jpg","M"
"Kiana Eide","gymnastics",63,118,17.8739726027397,"http://www.teamusa.org/usa-gymnastics/athletes/Kiana-Eide","http://www.teamusa.org/~/media/TeamUSA/Headshots/Pam-Am-Games-2015/Gymnastics-Women/Gymnastics_Rhythmic_Eide_Kiana.jpg","M"
"Kiley Neushul","water polo",68,145,23.4356164383562,"http://www.teamusa.org/usa-water-polo/athletes/Kiley-Neushul","http://www.teamusa.org/~/media/TeamUSA/Headshots/Pam-Am-Games-2015/Water-Polo-Women/Water_Polo_Women_-Neushul_Kiley.jpg","F"
"Kim Conley","track and field",63,110,30.4164383561644,"http://www.teamusa.org/usa-track-and-field/athletes/Kim-Conley","http://www.teamusa.org/~/media/USA_Paralympics/Headshots/aug-17/conleyhead.jpg","F"
"Kim Hill","volleyball",76,159,26.6986301369863,"http://www.teamusa.org/usa-volleyball/athletes/Kim-Hill","http://www.teamusa.org/~/media/USA_Volleyball/Images/WNT/2013-Head-Shots/USAVKimHill.jpg","F"
"KK Clark","water polo",74,160,26.1232876712329,"http://www.teamusa.org/usa-water-polo/athletes/KK-Clark","http://www.teamusa.org/~/media/TeamUSA/Headshots/Pam-Am-Games-2015/Water-Polo-Women/Water_Polo_Women_-Clark_Caroline.jpg","F"
"Kristen Shaldybin","gymnastics",69,125,19.0054794520548,"http://www.teamusa.org/usa-gymnastics/athletes/Kristen-Shaldybin","http://www.teamusa.org/~/media/TeamUSA/Headshots/Pam-Am-Games-2015/Gymnastics-Women/Gymnastics_Rhythmic_Shaldybin_Kristen.jpg","M"
"Kristian Ipsen ","diving",67,160,23.8082191780822,"http://www.teamusa.org/usa-diving/athletes/Kristian-Ipsen","http://www.teamusa.org/~/media/USA-Diving/Headshots/Ipsen-Kristian-headshot.jpg","M"
"Kyle Clemons","track and field",71,160,25.6246575342466,"http://www.teamusa.org/usa-track-and-field/athletes/Kyle-Clemons","http://www.teamusa.org/~/media/TeamUSA/Headshots/Pam-Am-Games-2015/Track-and-Field/Athletics_Clemons_Kyle.jpg","M"
"Kyle Lowry","basketball",72,250,30.386301369863,"http://www.teamusa.org/usa-basketball/athletes/Kyle-Lowry","http://www.teamusa.org/~/media/TeamUSA/Basketball/Lowry_Kyle/Lowry_Kyle_150x250.jpg","M"
"Kyrie Irving","basketball",75,193,24.386301369863,"http://www.teamusa.org/usa-basketball/athletes/Kyrie-Irving","http://www.teamusa.org/~/media/TeamUSA/Basketball/Irving_Kyrie/Irving_Kyrie_150x250.jpg","M"
"LaShawn Merritt","track and field",75,190,30.1287671232877,"http://www.teamusa.org/usa-track-and-field/athletes/Lashawn-Merritt","http://www.teamusa.org/~/media/TeamUSA/TrackAndField/Merrit_LaShawn/Merritt_LeShawn_150x250.jpg","M"
"Laura Graves","equestrian",68,120,29.0602739726027,"http://www.teamusa.org/us-equestrian/athletes/Laura-Graves","http://www.teamusa.org/~/media/TeamUSA/Headshots/Pam-Am-Games-2015/Equestrian/Equestrian_Dressage_Graves_Laura.jpg","F"
"Laura Zeng","gymnastics",63,95,16.8219178082192,"http://www.teamusa.org/usa-gymnastics/athletes/Laura-Zeng","http://www.teamusa.org/~/media/TeamUSA/Headshots/Pam-Am-Games-2015/Gymnastics-Women/Gymnastics_Rhythmic_Zeng_Laura.jpg","M"
"Lauren Crandall","field hockey",63,130,31.3808219178082,"http://www.teamusa.org/usa-field-hockey/athletes/Lauren-Crandall","http://www.teamusa.org/~/media/USA_Field_Hockey/2015-USWNT/2015-16-Headshots/Crandall_Small.jpg","F"
"Lauren Doyle","rugby",66,150,25.4657534246575,"http://www.teamusa.org/usa-rugby/athletes/Lauren-Doyle","http://www.teamusa.org/~/media/TeamUSA/Headshots/Pam-Am-Games-2015/Rugby-Women/Rugby_Women_Doyle_Lauren.jpg","F"
"Lauren Fendrick","volleyball",73,166,34.4027397260274,"http://www.teamusa.org/usa-volleyball/athletes/Lauren-Fendrick","http://www.teamusa.org/~/media/USA_Volleyball/Images/Athlete-Head-Shots/Beach-Volleyball/Web-LaurenFendrick.jpg","F"
"Lauren Kieffer","equestrian",70,150,29.186301369863,"http://www.teamusa.org/us-equestrian/athletes/Lauren-Kieffer","http://www.teamusa.org/~/media/TeamUSA/Headshots/Pam-Am-Games-2015/Equestrian/Equestrian_Eventing_Kieffer_Lauren.jpg","F"
"Lauren Schmetterling","rowing",71,170,28.0246575342466,"http://www.teamusa.org/us-rowing/athletes/Lauren-Schmetterling","http://www.teamusa.org/~/media/TeamUSA/Rowing/Misc/Schmetterling_Lauren_150x250.jpg","F"
"Lea Davison","cycling",66,122,33.2383561643836,"http://www.teamusa.org/usa-cycling/athletes/Lea-Davison","http://www.teamusa.org/~/media/TeamUSA/Cycling/Davison_Lea/Davison_Lea_150x250.jpg","M"
"Leah Smith","swimming",69,149,21.3123287671233,"http://www.teamusa.org/usa-swimming/athletes/Leah-Smith","http://www.teamusa.org/~/media/TeamUSA/Headshots/2016OlympicTeam/Swimming/Smith_Leah_150x250.jpg","F"
"Lee Kiefer","fencing",64,107,22.1561643835616,"http://www.teamusa.org/usa-fencing/athletes/Lee-Kiefer","http://www.teamusa.org/~/media/TeamUSA/Headshots/Pam-Am-Games-2015/Fencing/Fencing_Kiefer_Lee.jpg","F"
"Lexi Thompson","golf",71,160,21.4986301369863,"http://www.teamusa.org/usa-golf/athletes/Lexi-Thompson","http://www.teamusa.org/~/media/USA_Golf/headshots/Lexi_headshot-face-on2.jpg","F"
"Lia Neal","swimming",70,165,21.4904109589041,"http://www.teamusa.org/usa-swimming/athletes/Lia-Neal","http://www.teamusa.org/~/media/TeamUSA/Headshots/2016OlympicTeam/Swimming/Neal_Lia_150x250.jpg","F"
"Lilly King","swimming",69,155,19.4958904109589,"http://www.teamusa.org/usa-swimming/athletes/Lilly-King","http://www.teamusa.org/~/media/TeamUSA/Headshots/2016OlympicTeam/Swimming/King_lilly_150x250.jpg","F"
"Lily Zhang","table tennis",65,130,20.1506849315068,"http://www.teamusa.org/usa-table-tennis/athletes/Lily-Zhang","http://www.teamusa.org/~/media/USA_Table_Tennis/Images/National-Team/2016/Olympic-Team/Zhang_Lily150x250.jpg","F"
"Lindsay Whalen","basketball",69,160,34.2657534246575,"http://www.teamusa.org/usa-basketball/athletes/Lindsay-Whalen","http://www.teamusa.org/~/media/TeamUSA/Galleries/Lindsay-Whalen-2012/head.jpg","F"
"Lindsey Horan","soccer",69,165,22.2109589041096,"http://www.teamusa.org/us-soccer/athletes/Lindsey-Horan","http://www.teamusa.org/~/media/TeamUSA/Headshots/2016OlympicTeam/Soccer/Horan_Lindsey_150x250.jpg","F"
"Logan Dooley","gymnastics",69,130,28.8794520547945,"http://www.teamusa.org/usa-gymnastics/athletes/Logan-Dooley","http://www.teamusa.org/~/media/TeamUSA/Headshots/Pam-Am-Games-2015/Gymnastics-Men/Gymnastics_Trampoline_Dooley_Logan.jpg","F"
"Louisa Chafee","sailing",65,125,24.8821917808219,"http://www.teamusa.org/us-sailing/athletes/Louisa-Chafee","http://www.teamusa.org/~/media/TeamUSA/RioHeadshots/Chafee_Louisa_150x250.jpg","F"
"Luca Cupido","water polo",76,210,20.7534246575342,"http://www.teamusa.org/usa-water-polo/athletes/Luca-Cupido","http://www.teamusa.org/~/media/TeamUSA/Headshots/Pam-Am-Games-2015/Water-Polo-Men/Water_Polo_Men_Cupido_Luca.jpg","M"
"Lucas Kozeniesky","shooting",71,175,21.1972602739726,"http://www.teamusa.org/usa-shooting/athletes/Lucas-Kozeniesky","http://www.teamusa.org/~/media/TeamUSA/Shooting/Kozeniesky_Lucas/kozeniesky_lucas_150x250.jpg","M"
"Lydia Paterson ","shooting",64,153,19.813698630137,"http://www.teamusa.org/usa-shooting/athletes/Lydia-Paterson","http://www.teamusa.org/~/media/TeamUSA/RioHeadshots/Paterson_Lydia_150x250.jpg","F"
"Mackenzie Brown","archery",71,165,21.4109589041096,"http://www.teamusa.org/usa-archery/athletes/Mackenzie-Brown","http://www.teamusa.org/~/media/USA_Archery/July-2015/Mack-Brown-Bio.jpg","F"
"Mackenzie Fischer","water polo",73,165,19.3671232876712,"http://www.teamusa.org/usa-water-polo/athletes/Makenzie-Fischer","http://www.teamusa.org/~/media/TeamUSA/Headshots/Pam-Am-Games-2015/Water-Polo-Women/Water_Polo_Women_-Fischer_Makenzie.jpg","F"
"Maddie Musselman","water polo",71,145,18.1506849315068,"http://www.teamusa.org/usa-water-polo/athletes/Maddie-Musselman","http://www.teamusa.org/~/media/TeamUSA/Headshots/Pam-Am-Games-2015/Water-Polo-Women/Water_Polo_Women_-Musselman_Madeline.jpg","F"
"Madison Hughes","rugby",68,175,23.7917808219178,"http://www.teamusa.org/usa-rugby/athletes/Madison-Hughes","http://www.teamusa.org/~/media/TeamUSA/Headshots/Pam-Am-Games-2015/Rugby-Men/hughes_madison_2.jpg","M"
"Madison Keys","tennis",70,150,21.4794520547945,"http://www.teamusa.org/usa-tennis/athletes/Madison-Keys","http://www.teamusa.org/~/media/TeamUSA/Headshots/2016OlympicHopefuls/Keys_madison_150x250.jpg","F"
"Madison Kocian","gymnastics",62,102,19.1534246575342,"http://www.teamusa.org/usa-gymnastics/athletes/Madison-Kocian","http://www.teamusa.org/~/media/TeamUSA/Headshots/2016OlympicHopefuls/Kocian_Madison_150x250.jpg","F"
"Maggie Hogan","canoe kayak",67,135,37.6191780821918,"http://www.teamusa.org/usa-canoe-kayak/athletes/Maggie-Hogan","http://www.teamusa.org/~/media/USA_Canoe_Kayak/Images/Headshots/Maggie-Hogan.jpg","F"
"Mallory Pugh","soccer",64,120,18.2821917808219,"http://www.teamusa.org/us-soccer/athletes/Mallory-Pugh","http://www.teamusa.org/~/media/TeamUSA/Headshots/2016OlympicTeam/Soccer/Pugh_Mallory_150x250.jpg","F"
"Maria Michta-Coffey","track and field",65,110,30.1397260273973,"http://www.teamusa.org/usa-track-and-field/athletes/Maria-Michta","http://www.teamusa.org/~/media/TeamUSA/Headshots/Pam-Am-Games-2015/Track-and-Field/Athletics_Michta_Maria.jpg","F"
"Mariel Zagunis","fencing",68,160,31.4465753424658,"http://www.teamusa.org/usa-fencing/athletes/Mariel-Zagunis","http://www.teamusa.org/~/media/TeamUSA/Headshots/Pam-Am-Games-2015/Fencing/Fencing_Zagunis_Mariel.jpg","F"
"Marion Lepert","sailing",70,135,20.8958904109589,"http://www.teamusa.org/us-sailing/athletes/Marion-Lepert","http://www.teamusa.org/~/media/TeamUSA/Headshots/Pam-Am-Games-2015/Sailing/Sailing_Lepert_Marion.jpg","F"
"Mariya Koroleva","synchronized swimming",65,123,26.3397260273973,"http://www.teamusa.org/usa-synchronized-swimming/athletes/Mariya-Koroleva","http://www.teamusa.org/~/media/USA_Synchronized/Images/Headshots/2015-Senior-National-Squad/Mariya_Koroleva_HS_2015.jpg","F"
"Marti Malloy","judo",63,130,30.1397260273973,"http://www.teamusa.org/usa-judo/athletes/Marti-Malloy","http://www.teamusa.org/~/media/TeamUSA/Mobile-App-Headshots/MartiMalloy.jpeg","F"
"Matt Anderson","volleyball",81,190,29.3205479452055,"http://www.teamusa.org/usa-volleyball/athletes/Matt-Anderson","http://www.teamusa.org/~/media/USA_Volleyball/Images/Athlete-Head-Shots/Men-Indoor/USA1MattAnderson.jpg","M"
"Matt Baranoski","cycling",72,212,23.041095890411,"http://www.teamusa.org/usa-cycling/athletes/Matt-Baranoski","http://www.teamusa.org/~/media/TeamUSA/Headshots/Pam-Am-Games-2015/Cycling-Men/Cycling_Track_Baranoski_Matt.jpg","F"
"Matt Emmons","shooting",69,185,35.358904109589,"http://www.teamusa.org/usa-shooting/athletes/Matthew-Emmons","http://www.teamusa.org/~/media/TeamUSA/Shooting/Emmons_Matt/EmmonsHEADSHOT.jpg","M"
"Matt Kuchar","golf",76,190,38.1506849315069,"http://www.teamusa.org/Athletes/KU/Matt-Kuchar","http://www.teamusa.org/~/media/USA_Golf/headshots/Kuchar_Matt_14MCG2.jpg","M"
"Matt Miller","rowing",77,217,27.5780821917808,"http://www.teamusa.org/us-rowing/athletes/Matt-Miller","http://www.teamusa.org/~/media/TeamUSA/Rowing/Misc/Miller_Matt_150x250.jpg","M"
"Matthew Centrowitz","track and field",69,145,26.8164383561644,"http://www.teamusa.org/usa-track-and-field/athletes/Matthew-Centrowitz","http://www.teamusa.org/~/media/USA_Paralympics/Headshots/centrowitzhead.jpg","M"
"Max Holt","volleyball",82,198,29.4219178082192,"http://www.teamusa.org/usa-volleyball/athletes/Max-Holt","http://www.teamusa.org/~/media/USA_Volleyball/Images/Athlete-Head-Shots/Men-Indoor/USA17MaxHolt.jpg","M"
"Maya DiRado","swimming",69,143,23.3506849315068,"http://www.teamusa.org/para-swimming/athletes/Madison-Dirado","http://www.teamusa.org/~/media/TeamUSA/Headshots/2016OlympicTeam/Swimming/DiRado_Maya_150x25.jpg","F"
"Maya Moore","basketball",72,175,27.1698630136986,"http://www.teamusa.org/usa-basketball/athletes/Maya-Moore","http://www.teamusa.org/~/media/TeamUSA/Basketball/Headshots/Moore_maya_150x250_1.jpg","F"
"McLain Ward","equestrian",68,160,40.8301369863014,"http://www.teamusa.org/us-equestrian/athletes/McLain-Ward","http://www.teamusa.org/~/media/USA_Paralympics/Headshots/aug-17/wardhead.jpg","M"
"McQuin Baron","water polo",80,205,20.7890410958904,"http://www.teamusa.org/usa-water-polo/athletes/McQuin-Baron","http://www.teamusa.org/~/media/TeamUSA/Headshots/Pam-Am-Games-2015/Water-Polo-Men/Water_Polo_Men_Baron_McQuin.jpg","M"
"Meb Keflezighi","track and field",65,125,41.2821917808219,"http://www.teamusa.org/usa-track-and-field/athletes/Mebrahtom-Keflezighi","http://www.teamusa.org/~/media/TeamUSA/Galleries/Meb-Keflezighi-2012/Mebrahtom-Keflezighi.jpg","M"
"Megan Kalmoe","rowing",70,160,32.9808219178082,"http://www.teamusa.org/us-rowing/athletes/Megan-Kalmoe","http://www.teamusa.org/~/media/TeamUSA/Rowing/Kalmoe_Megan/Kalmoe_Megan_150x250.jpg","F"
"Megan Rapinoe","soccer",66,133,31.1068493150685,"http://www.teamusa.org/us-soccer/athletes/Megan-Rapinoe","http://www.teamusa.org/~/media/TeamUSA/Headshots/2016OlympicTeam/Soccer/Rapinoe_Megan_150x250.jpg","F"
"Meghan Klingenberg","soccer",62,122,28.027397260274,"http://www.teamusa.org/us-soccer/athletes/Meghan-Klingenberg","http://www.teamusa.org/~/media/TeamUSA/Headshots/2016OlympicTeam/Soccer/Klingenberg_Meghan_150x250.jpg","F"
"Meghan Musnicki","rowing",72,163,33.5205479452055,"http://www.teamusa.org/us-rowing/athletes/Meghan-Musnicki","http://www.teamusa.org/~/media/TeamUSA/Rowing/Musnicki_Meghan/Musnicki_Meghan_150x250.jpg","F"
"Meghan O'Leary","rowing",72,162,31.9698630136986,"http://www.teamusa.org/us-rowing/athletes/Meghan-OLeary","http://www.teamusa.org/~/media/TeamUSA/RioHeadshots/Oleary_Meghan_150x250.jpg","F"
"MelanieMargalis","swimming",68,144,24.6164383561644,"http://www.teamusa.org/usa-swimming/athletes/Melanie-Margalis","http://www.teamusa.org/~/media/TeamUSA/Headshots/2016OlympicTeam/Swimming/Margalis_Melanie_150x250.jpg","F"
"Melissa Gonzalez","field hockey",63,130,27.5479452054795,"http://www.teamusa.org/usa-field-hockey/athletes/Melissa-Gonzalez","http://www.teamusa.org/~/media/USA_Field_Hockey/2015-USWNT/2015-16-Headshots/Gonzalez_Small.jpg","F"
"Melissa Seidemann","water polo",72,230,26.1287671232877,"http://www.teamusa.org/usa-water-polo/athletes/Melissa-Seidemann","http://www.teamusa.org/~/media/TeamUSA/Headshots/Pam-Am-Games-2015/Water-Polo-Women/Water_Polo_Women_-Seidemann_Melissa.jpg","F"
"Merrill Moses","water polo",75,215,39.0054794520548,"http://www.teamusa.org/usa-water-polo/athletes/Merrill-Moses","http://www.teamusa.org/~/media/TeamUSA/Headshots/Pam-Am-Games-2015/Water-Polo-Men/Water_Polo_Men_Moses_Merrill.jpg","M"
"Micah Christenson","volleyball",78,190,23.2602739726027,"http://www.teamusa.org/usa-volleyball/athletes/Micah-Christenson","http://www.teamusa.org/~/media/USA_Volleyball/Images/Athlete-Head-Shots/Men-Indoor/USA11MicahChristenson.jpg","M"
"Michael Hixon","diving",68,150,22.0712328767123,"http://www.teamusa.org/usa-diving/athletes/Michael-Hixon","http://www.teamusa.org/~/media/USA-Diving/Headshots/Hixon-Michael-headshot.jpg","M"
"Michael Phelps","swimming",76,200,31.1205479452055,"http://www.teamusa.org/usa-swimming/athletes/Michael-Phelps","http://www.teamusa.org/~/media/TeamUSA/Headshots/2016OlympicTeam/Swimming/Phelps_Michael_150x250.jpg","M"
"Michael Tinsley","track and field",73,165,32.3123287671233,"http://www.teamusa.org/usa-track-and-field/athletes/Michael-Tinsley","http://www.teamusa.org/~/media/USA_Paralympics/Headshots/aug-17/tinsleyhead.jpg","M"
"Michal Smolen","canoe kayak",71,155,22.9095890410959,"http://www.teamusa.org/usa-canoe-kayak/athletes/Michal-Smolen","http://www.teamusa.org/~/media/USA_Canoe_Kayak/Images/Headshots/MichalSmolen.jpg","M"
"Michelle Carter","track and field",69,300,30.8356164383562,"http://www.teamusa.org/usa-track-and-field/athletes/Michelle-Carter","http://www.teamusa.org/~/media/TeamUSA/RioHeadshots/TrackAndField/Carter_Michelle_150x250_1.jpg","F"
"Michelle Kasold","field hockey",63,118,29.2164383561644,"http://www.teamusa.org/usa-field-hockey/athletes/Michelle-Kasold","http://www.teamusa.org/~/media/USA_Field_Hockey/2015-USWNT/2015-16-Headshots/Kasold_Small.jpg","F"
"Michelle Vittese","field hockey",63,128,26.6821917808219,"http://www.teamusa.org/usa-field-hockey/athletes/Michelle-Vittese","http://www.teamusa.org/~/media/USA_Field_Hockey/2015-USWNT/2015-16-Headshots/Vittese_Small.jpg","F"
"Mikaela Mayer","boxing",69,132,26.1068493150685,"http://www.teamusa.org/usa-boxing/athletes/Mikaela-Mayer","http://www.teamusa.org/~/media/TeamUSA/RioHeadshots/mayer_mikaela_150x250.jpg","F"
"Mike Bryan","tennis",74,180,38.2958904109589,"http://www.teamusa.org/usa-tennis/athletes/Mike-Bryan","http://www.teamusa.org/~/media/TeamUSA/Images/11Hopefuls/BryanM_tennis120x187.jpg","M"
"Miles Chamley-Watson","fencing",75,175,26.6904109589041,"http://www.teamusa.org/usa-fencing/athletes/Miles-ChamleyWatson","http://www.teamusa.org/~/media/TeamUSA/Headshots/Pam-Am-Games-2015/Fencing/Fencing_Watson_Chamley_Miles.jpg","M"
"Missy Franklin","swimming",74,170,21.2547945205479,"http://www.teamusa.org/usa-swimming/athletes/Missy-Franklin","http://www.teamusa.org/~/media/TeamUSA/Headshots/2016OlympicTeam/Swimming/Franklin_Missy_150x250.jpg","F"
"Molly Hannis","swimming",66,155,24.413698630137,"http://www.teamusa.org/usa-swimming/athletes/Molly-Hannis","http://www.teamusa.org/~/media/TeamUSA/Headshots/2016OlympicTeam/Swimming/Hannis_Molly_150x250.jpg","F"
"Molly Huddle","track and field",65,108,31.9506849315068,"http://www.teamusa.org/usa-track-and-field/athletes/Molly-Huddle","http://www.teamusa.org/~/media/USA_Paralympics/Headshots/aug-17/huddlehead.jpg","F"
"Monica Rokhman","gymnastics",68,123,19.2054794520548,"http://www.teamusa.org/usa-gymnastics/athletes/Monica-Rokhman","http://www.teamusa.org/~/media/TeamUSA/Headshots/Pam-Am-Games-2015/Gymnastics-Women/Gymnastics_Rhythmic_Rokhman_Monica.jpg","M"
"Morgan Brian","soccer",67,127,23.4547945205479,"http://www.teamusa.org/us-soccer/athletes/Morgan-Brian","http://www.teamusa.org/~/media/TeamUSA/Headshots/2016OlympicTeam/Soccer/Brian_Morgan_150x250.jpg","F"
"Morgan Craft","shooting",63,140,23.2520547945205,"http://www.teamusa.org/usa-shooting/athletes/2/Morgan-Craft","http://www.teamusa.org/~/media/TeamUSA/Shooting/Craft_Morgan/Craft_Morgan_150x250.jpg","F"
"Morghan King","weightlifting",60,110,30.8465753424658,"http://www.teamusa.org/usa-weightlifting/athletes/Morghan-King","http://www.teamusa.org/~/media/USA_Weightlifting/Images/Headshots/Athletes/King-Morghan.jpg","F"
"Morolake Akinosun","track and field",64,133,22.2356164383562,"http://www.teamusa.org/usa-track-and-field/athletes/Morolake-Akinosun","http://www.teamusa.org/~/media/TeamUSA/Headshots/Pam-Am-Games-2015/Track-and-Field/Athletics_Akinosun_Morolake.jpg","F"
"Murphy Troy","volleyball",80,235,27.2,"http://www.teamusa.org/usa-volleyball/athletes/Murphy-Troy","http://www.teamusa.org/~/media/USA_Volleyball/Images/Athlete-Head-Shots/Men-Indoor/USA9MurphyTroy.jpg","M"
"Nana Fa'avesi","rugby",66,161,24.5150684931507,"http://www.teamusa.org/usa-rugby/athletes/Nana-Faavesi","http://www.teamusa.org/~/media/TeamUSA/Headshots/Pam-Am-Games-2015/Rugby-Women/Rugby_Women_Faavesi_Joanne.jpg","F"
"Nareg Guregian","rowing",77,215,27.558904109589,"http://www.teamusa.org/us-rowing/athletes/Nareg-Guregian","http://www.teamusa.org/~/media/TeamUSA/Headshots/Pam-Am-Games-2015/Rowing/Rowing_Guregian_Nareg.jpg","M"
"Natalie McGiffert","gymnastics",63,97,19.4082191780822,"http://www.teamusa.org/usa-gymnastics/athletes/Natalie-McGiffert","http://www.teamusa.org/~/media/TeamUSA/Headshots/Pam-Am-Games-2015/Gymnastics-Women/Gymnastics_Rhythmic_McGiffert_Natalie.jpg","M"
"Natasha Hastings","track and field",68,150,30.0575342465753,"http://www.teamusa.org/usa-track-and-field/athletes/Natasha-Hastings","http://www.teamusa.org/~/media/TeamUSA/Headshots/2016OlympicHopefuls/Hastings_Natasha_150x250.jpg","F"
"Nate Ebner","rugby",73,215,27.6602739726027,"http://www.teamusa.org/usa-rugby/athletes/Nate-Ebner","http://www.teamusa.org/~/media/TeamUSA/Headshots/2016OlympicHopefuls/ebner_nate_150x250_2.jpg","M"
"Nathan Adrian","swimming",78,225,27.6794520547945,"http://www.teamusa.org/usa-swimming/athletes/Nathan-Adrian","http://www.teamusa.org/~/media/TeamUSA/Headshots/2016OlympicTeam/Swimming/adrian_nathan_150x250.jpg","M"
"Nathan Schrimsher","modern pentathlon",74,174,24.2219178082192,"http://www.teamusa.org/usa-modern-pentathlon/athletes/Nathan-Schrimsher","http://www.teamusa.org/~/media/USA_Modern_Pentathlon/Images/2016/Nathan-Schrimsher/IMG_0920_150x250.jpg","M"
"Nic Long","cycling",74,190,26.8493150684932,"http://www.teamusa.org/usa-cycling/athletes/Nicholas-Long","http://www.teamusa.org/~/media/TeamUSA/Headshots/Pam-Am-Games-2015/Cycling-Men/Cycling_BMX_Long_Nicholas.jpg","M"
